"PIT" "group" "Date.Time" "location" "week" "visit.duration" "leader.follower" "n_visits" "species" "age_in_2020" "season" "degree" "betweenness" "n_species" "flock_size" "species_prop"
"21745" "01101785BD" "spring_2016" 210310120450 "Mill4" 3 1.18333333333333 "leader" 1 "GRETI" "adult" "spring" 2 0 2 2 1
"21746" "01101785BD" "spring_2008" 210310144156 "Mill4" 3 2.63333333333333 "follower" 1 "GRETI" "adult" "spring" 2 0 2 3 0.666666666666667
"21747" "01101785BD" "spring_352" 210224084901 "Mill4" 1 9.68333333333333 "leader" 2 "GRETI" "adult" "spring" 2 0 2 3 0.666666666666667
"21748" "01101785BD" "spring_598" 210225094640 "Mill4" 1 2.28333333333333 "follower" 1 "GRETI" "adult" "spring" 2 0 2 2 1
"21749" "01101785BD" "spring_324" 210224151129 "Mill4" 1 5.15 "follower" 2 "GRETI" "adult" "spring" 2 0 1 2 0.5
"21750" "01101785BD" "spring_853" 210302130449 "Mill4" 2 3.4 "leader" 2 "GRETI" "adult" "spring" 2 0 1 2 0.5
"21751" "01101785BD" "spring_1416" 210304090757 "Mill4" 2 0.783333333333333 "follower" 1 "GRETI" "adult" "spring" 2 0 2 2 1
"21752" "01101785BD" "spring_1166" 210303093448 "Mill4" 2 0.0166666666666667 "leader" 1 "GRETI" "adult" "spring" 2 0 1 1 1
"21753" "01101785BD" "spring_1180" 210303072406 "Mill4" 2 3.1 "follower" 2 "GRETI" "adult" "spring" 2 0 2 3 0.666666666666667
"21755" "01101785BD" "spring_2307" 210311081049 "Mill4" 3 0.166666666666667 "leader" 1 "GRETI" "adult" "spring" 2 0 1 1 1
"21757" "01101785BD" "spring_1656" 210309144011 "Mill4" 3 1.56666666666667 "follower" 1 "GRETI" "adult" "spring" 2 0 2 2 1
"21758" "01101785BD" "spring_1422" 210304092716 "Mill4" 2 0.783333333333333 "leader" 2 "GRETI" "adult" "spring" 2 0 1 1 1
"21760" "01101785BD" "spring_851" 210302143012 "Mill4" 2 0.0333333333333333 "leader" 1 "GRETI" "adult" "spring" 2 0 1 1 1
"21761" "01101785BD" "spring_1420" 210304104613 "Mill4" 2 0.0333333333333333 "leader" 1 "GRETI" "adult" "spring" 2 0 1 1 1
"21762" "01101785BD" "spring_2304" 210311085253 "Mill4" 3 6 "follower" 1 "GRETI" "adult" "spring" 2 0 2 2 1
"21763" "01101785BD" "spring_1670" 210309163242 "Mill4" 3 3.61666666666667 "follower" 2 "GRETI" "adult" "spring" 2 0 2 2 1
"21764" "01101785BD" "spring_855" 210302145601 "Mill4" 2 0.0333333333333333 "leader" 1 "GRETI" "adult" "spring" 2 0 1 1 1
"21765" "01101785BD" "spring_604" 210225070944 "Mill4" 1 0.0166666666666667 "leader" 1 "GRETI" "adult" "spring" 2 0 1 1 1
"21766" "01101785BD" "spring_2306" 210311115006 "Mill4" 3 3.46666666666667 "follower" 1 "GRETI" "adult" "spring" 2 0 2 3 0.666666666666667
"21767" "01101785BD" "spring_1646" 210309154057 "Mill4" 3 2.03333333333333 "follower" 2 "GRETI" "adult" "spring" 2 0 2 2 1
"21768" "01101785BD" "spring_2035" 210310104215 "Mill4" 3 1.05 "leader" 2 "GRETI" "adult" "spring" 2 0 1 1 1
"21769" "01101785BD" "spring_1649" 210309173041 "Mill4" 3 1.23333333333333 "leader" 2 "GRETI" "adult" "spring" 2 0 1 1 1
"21770" "01101785BD" "spring_1173" 210303151520 "Mill4" 2 1.01666666666667 "leader" 2 "GRETI" "adult" "spring" 2 0 2 2 1
"21772" "01101785BD" "spring_1187" 210303121233 "Mill4" 2 1.71666666666667 "follower" 2 "GRETI" "adult" "spring" 2 0 2 2 1
"21773" "01101785BD" "spring_2313" 210311065713 "Mill4" 3 0.1 "leader" 1 "GRETI" "adult" "spring" 2 0 1 1 1
"21774" "01101785BD" "spring_2029" 210310070006 "Mill4" 3 1.8 "leader" 2 "GRETI" "adult" "spring" 2 0 2 2 1
"21776" "01101785F7" "spring_1127" 210303074624 "Mill3" 2 1.11666666666667 "follower" 2 "GRETI" "adult" "spring" 6 0 2 2 1
"21778" "01101785F7" "spring_71" 210223151852 "Mill3" 1 2.55 "leader" 3 "GRETI" "adult" "spring" 6 0 1 1 1
"21779" "01101785F7" "spring_1963" 210310154348 "Mill3" 3 6.86666666666667 "follower" 4 "GRETI" "adult" "spring" 6 0 3 3 1
"21780" "01101785F7" "spring_281" 210224154419 "Mill3" 1 5.4 "follower" 3 "GRETI" "adult" "spring" 6 0 2 3 0.666666666666667
"21781" "01101785F7" "spring_81" 210223152524 "Mill3" 1 1.66666666666667 "leader" 1 "GRETI" "adult" "spring" 6 0 2 2 1
"21782" "01101785F7" "spring_1122" 210303172901 "Mill3" 2 4.71666666666667 "follower" 1 "GRETI" "adult" "spring" 6 0 3 5 0.6
"21783" "01101785F7" "spring_285" 210224144900 "Mill3" 1 4.78333333333333 "follower" 1 "GRETI" "adult" "spring" 6 0 2 2 1
"21784" "01101785F7" "spring_289" 210224145728 "Mill3" 1 2 "leader" 2 "GRETI" "adult" "spring" 6 0 2 3 0.666666666666667
"21785" "01101785F7" "spring_839" 210302151013 "Mill3" 2 2.96666666666667 "leader" 5 "GRETI" "adult" "spring" 6 0 2 2 1
"21786" "01101785F7" "spring_1150" 210303155036 "Mill3" 2 1.76666666666667 "follower" 2 "GRETI" "adult" "spring" 6 0 2 2 1
"21787" "01101785F7" "spring_69" 210223152320 "Mill3" 1 1.35 "follower" 2 "GRETI" "adult" "spring" 6 0 2 2 1
"21789" "01101785F7" "spring_2284" 210311100149 "Mill3" 3 2.83333333333333 "follower" 1 "GRETI" "adult" "spring" 6 0 3 3 1
"21790" "01101785F7" "spring_1119" 210303152622 "Mill3" 2 0.25 "leader" 1 "GRETI" "adult" "spring" 6 0 1 1 1
"21791" "0110178704" "spring_783" 210302154724 "Mill2" 2 0.65 "follower" 1 "GRETI" "adult" "spring" 34 5.5 2 2 1
"21792" "0110178704" "spring_1020" 210303173717 "Mill2" 2 2.75 "follower" 1 "GRETI" "adult" "spring" 34 5.5 2 5 0.4
"21793" "0110178704" "spring_2197" 210311073333 "Mill2" 3 2.8 "follower" 4 "GRETI" "adult" "spring" 34 5.5 3 4 0.75
"21796" "0110178704" "spring_1907" 210310170157 "Mill2" 3 4.2 "follower" 1 "GRETI" "adult" "spring" 34 5.5 7 12 0.583333333333333
"21797" "0110178704" "spring_1366" 210304085542 "Mill2" 2 2.06666666666667 "follower" 2 "GRETI" "adult" "spring" 34 5.5 5 7 0.714285714285714
"21798" "0110178704" "spring_278" 210224143139 "Mill2" 1 4.71666666666667 "follower" 1 "GRETI" "adult" "spring" 34 5.5 1 5 0.2
"21799" "0110178704" "spring_1321" 210304085410 "Mill2" 2 0.666666666666667 "leader" 1 "GRETI" "adult" "spring" 34 5.5 3 3 1
"21800" "0110178704" "spring_1021" 210303173518 "Mill2" 2 0.666666666666667 "leader" 1 "GRETI" "adult" "spring" 34 5.5 1 3 0.333333333333333
"21801" "011017889D" "spring_17" 210223163621 "Mill2" 1 2.73333333333333 "follower" 1 "BLUTI" "adult" "spring" 67 3 2 7 0.285714285714286
"21802" "011017889D" "spring_2188" 210311120901 "Mill2" 3 5.7 "follower" 2 "BLUTI" "adult" "spring" 67 3 3 6 0.5
"21803" "011017889D" "spring_1908" 210310144215 "Mill2" 3 1.41666666666667 "follower" 2 "BLUTI" "adult" "spring" 67 3 4 5 0.8
"21804" "011017889D" "spring_1362" 210304093144 "Mill2" 2 1.25 "leader" 1 "BLUTI" "adult" "spring" 67 3 2 3 0.666666666666667
"21806" "011017889D" "spring_1781" 210310162748 "Mill2" 3 5.01666666666667 "follower" 1 "BLUTI" "adult" "spring" 67 3 7 11 0.636363636363636
"21807" "011017889D" "spring_1877" 210310120450 "Mill2" 3 6.33333333333333 "leader" 5 "BLUTI" "adult" "spring" 67 3 3 7 0.428571428571429
"21808" "011017889D" "spring_2223" 210311093938 "Mill2" 3 0.383333333333333 "follower" 1 "BLUTI" "adult" "spring" 67 3 2 2 1
"21809" "011017889D" "spring_1306" 210304103528 "Mill2" 2 1.8 "follower" 1 "BLUTI" "adult" "spring" 67 3 3 3 1
"21810" "011017889D" "spring_1944" 210310142821 "Mill2" 3 3.61666666666667 "follower" 1 "BLUTI" "adult" "spring" 67 3 4 7 0.571428571428571
"21811" "011017889D" "spring_1351" 210304103323 "Mill2" 2 3.56666666666667 "follower" 2 "BLUTI" "adult" "spring" 67 3 6 8 0.75
"21812" "011017889D" "spring_1365" 210304090009 "Mill2" 2 0.0333333333333333 "leader" 1 "BLUTI" "adult" "spring" 67 3 1 1 1
"21815" "011017889D" "spring_1582" 210309181708 "Mill2" 3 7.65 "follower" 7 "BLUTI" "adult" "spring" 67 3 3 3 1
"21816" "011017889D" "spring_1797" 210310131200 "Mill2" 3 0 "leader" 1 "BLUTI" "adult" "spring" 67 3 1 1 1
"21817" "011017889D" "spring_1009" 210303165907 "Mill2" 2 3.85 "follower" 2 "BLUTI" "adult" "spring" 67 3 4 5 0.8
"21818" "011017889D" "spring_1364" 210304090659 "Mill2" 2 3.1 "leader" 1 "BLUTI" "adult" "spring" 67 3 7 13 0.538461538461538
"21819" "011017889D" "spring_1841" 210310102102 "Mill2" 3 4.43333333333333 "follower" 1 "BLUTI" "adult" "spring" 67 3 6 9 0.666666666666667
"21820" "011017889D" "spring_2260" 210311101351 "Mill2" 3 4.06666666666667 "follower" 4 "BLUTI" "adult" "spring" 67 3 5 13 0.384615384615385
"21821" "011017889D" "spring_2240" 210311103750 "Mill2" 3 6.68333333333333 "follower" 1 "BLUTI" "adult" "spring" 67 3 4 16 0.25
"21823" "011017889D" "spring_1086" 210303164753 "Mill2" 2 10.1666666666667 "follower" 1 "BLUTI" "adult" "spring" 67 3 12 22 0.545454545454545
"21824" "011017889D" "spring_2244" 210311112009 "Mill2" 3 0.4 "leader" 1 "BLUTI" "adult" "spring" 67 3 1 2 0.5
"21825" "011017889D" "spring_2230" 210311111924 "Mill2" 3 2.78333333333333 "follower" 1 "BLUTI" "adult" "spring" 67 3 3 5 0.6
"21826" "011017889D" "spring_1901" 210310082408 "Mill2" 3 5.31666666666667 "leader" 3 "BLUTI" "adult" "spring" 67 3 6 7 0.857142857142857
"21827" "011017889D" "spring_1851" 210310130905 "Mill2" 3 5.01666666666667 "follower" 3 "BLUTI" "adult" "spring" 67 3 3 6 0.5
"21828" "011017889D" "spring_1780" 210310114204 "Mill2" 3 0.0666666666666667 "leader" 1 "BLUTI" "adult" "spring" 67 3 1 1 1
"21829" "011017889D" "spring_1821" 210310144109 "Mill2" 3 4.06666666666667 "follower" 1 "BLUTI" "adult" "spring" 67 3 6 7 0.857142857142857
"21830" "011017889D" "spring_1893" 210310140810 "Mill2" 3 7.71666666666667 "follower" 2 "BLUTI" "adult" "spring" 67 3 4 9 0.444444444444444
"21832" "011017889D" "spring_1006" 210303180639 "Mill2" 2 13.65 "follower" 4 "BLUTI" "adult" "spring" 67 3 13 16 0.8125
"21834" "011017889D" "spring_2201" 210311094002 "Mill2" 3 0.666666666666667 "leader" 2 "BLUTI" "adult" "spring" 67 3 1 1 1
"21835" "011017889D" "spring_1934" 210310181913 "Mill2" 3 16.75 "follower" 4 "BLUTI" "adult" "spring" 67 3 9 13 0.692307692307692
"21836" "011017889D" "spring_989" 210303180230 "Mill2" 2 2.93333333333333 "follower" 1 "BLUTI" "adult" "spring" 67 3 8 11 0.727272727272727
"21837" "011017889D" "spring_2217" 210311112049 "Mill2" 3 2.38333333333333 "leader" 2 "BLUTI" "adult" "spring" 67 3 2 3 0.666666666666667
"21838" "01101788B3" "spring_899" 210302162648 "Mill6" 2 0.05 "leader" 1 "BLUTI" "adult" "spring" 71 48 1 1 1
"21840" "01101788B3" "spring_992" 210303145150 "Mill2" 2 2.86666666666667 "follower" 1 "BLUTI" "adult" "spring" 71 48 6 9 0.666666666666667
"21841" "01101788B3" "spring_2180" 210311105634 "Mill2" 3 5.23333333333333 "follower" 1 "BLUTI" "adult" "spring" 71 48 3 6 0.5
"21842" "01101788B3" "spring_1081" 210303171804 "Mill2" 2 3.81666666666667 "follower" 1 "BLUTI" "adult" "spring" 71 48 4 9 0.444444444444444
"21843" "01101788B3" "spring_1897" 210310172450 "Mill2" 3 1.81666666666667 "follower" 1 "BLUTI" "adult" "spring" 71 48 3 5 0.6
"21844" "01101788B3" "spring_924" 210302152123 "Mill6" 2 3.05 "leader" 2 "BLUTI" "adult" "spring" 71 48 1 1 1
"21845" "01101788B3" "spring_932" 210302130605 "Mill6" 2 4.83333333333333 "follower" 1 "BLUTI" "adult" "spring" 71 48 3 4 0.75
"21846" "01101788B3" "spring_1453" 210304082730 "Mill6" 2 5.53333333333333 "follower" 1 "BLUTI" "adult" "spring" 71 48 3 7 0.428571428571429
"21847" "01101788B3" "spring_922" 210302142900 "Mill6" 2 4.28333333333333 "leader" 1 "BLUTI" "adult" "spring" 71 48 1 1 1
"21848" "01101788B3" "spring_1451" 210304080847 "Mill6" 2 3.43333333333333 "follower" 1 "BLUTI" "adult" "spring" 71 48 1 4 0.25
"21850" "01101788B3" "spring_1017" 210303175430 "Mill2" 2 10.4 "follower" 2 "BLUTI" "adult" "spring" 71 48 8 17 0.470588235294118
"21851" "01101788B3" "spring_910" 210302113919 "Mill6" 2 0 "leader" 1 "BLUTI" "adult" "spring" 71 48 1 1 1
"21853" "01101788B3" "spring_1858" 210310133630 "Mill2" 3 7.4 "follower" 1 "BLUTI" "adult" "spring" 71 48 5 9 0.555555555555556
"21854" "01101788B3" "spring_934" 210302141910 "Mill6" 2 2.85 "follower" 1 "BLUTI" "adult" "spring" 71 48 1 4 0.25
"21855" "01101788B3" "spring_1041" 210303122342 "Mill2" 2 1.86666666666667 "follower" 1 "BLUTI" "adult" "spring" 71 48 3 5 0.6
"21857" "01101788B3" "spring_930" 210302115716 "Mill6" 2 2.03333333333333 "follower" 1 "BLUTI" "adult" "spring" 71 48 2 2 1
"21858" "01101788B3" "spring_933" 210302120143 "Mill6" 2 1.88333333333333 "leader" 1 "BLUTI" "adult" "spring" 71 48 2 2 1
"21859" "01101788B3" "spring_1799" 210310161318 "Mill2" 3 2.98333333333333 "follower" 1 "BLUTI" "adult" "spring" 71 48 5 6 0.833333333333333
"21860" "01101788B3" "spring_916" 210302134204 "Mill6" 2 2.71666666666667 "follower" 1 "BLUTI" "adult" "spring" 71 48 2 5 0.4
"21861" "01101788B3" "spring_1462" 210304092049 "Mill6" 2 2.78333333333333 "leader" 1 "BLUTI" "adult" "spring" 71 48 2 4 0.5
"21862" "01101788B3" "spring_1110" 210303162413 "Mill2" 2 4.5 "follower" 1 "BLUTI" "adult" "spring" 71 48 5 9 0.555555555555556
"21863" "01101788B3" "spring_1708" 210309132516 "Mill6" 3 2.68333333333333 "leader" 1 "BLUTI" "adult" "spring" 71 48 4 6 0.666666666666667
"21864" "01101788B3" "spring_1258" 210303084949 "Mill6" 2 5.18333333333333 "leader" 1 "BLUTI" "adult" "spring" 71 48 1 4 0.25
"21865" "01101788B3" "spring_1255" 210303125835 "Mill6" 2 0.666666666666667 "follower" 1 "BLUTI" "adult" "spring" 71 48 1 2 0.5
"21866" "01101788B3" "spring_1824" 210310152943 "Mill2" 3 5.95 "follower" 3 "BLUTI" "adult" "spring" 71 48 4 7 0.571428571428571
"21868" "01101788B3" "spring_1269" 210303093342 "Mill6" 2 2.73333333333333 "follower" 1 "BLUTI" "adult" "spring" 71 48 1 7 0.142857142857143
"21869" "01101788B3" "spring_2170" 210311091019 "Mill2" 3 3.8 "follower" 1 "BLUTI" "adult" "spring" 71 48 4 5 0.8
"21870" "01101788B3" "spring_1275" 210303133855 "Mill6" 2 9.03333333333333 "follower" 1 "BLUTI" "adult" "spring" 71 48 3 7 0.428571428571429
"21872" "01101788B3" "spring_915" 210302161411 "Mill6" 2 3.85 "follower" 1 "BLUTI" "adult" "spring" 71 48 2 3 0.666666666666667
"21874" "01101788B3" "spring_799" 210302180453 "Mill2" 2 2.76666666666667 "follower" 1 "BLUTI" "adult" "spring" 71 48 3 3 1
"21875" "01101788B3" "spring_1705" 210309135709 "Mill6" 3 2.6 "leader" 1 "BLUTI" "adult" "spring" 71 48 1 2 0.5
"21876" "01101788B3" "spring_1460" 210304082731 "Mill6" 2 0.2 "leader" 1 "BLUTI" "adult" "spring" 71 48 1 1 1
"21877" "01101788B3" "spring_1047" 210303104913 "Mill2" 2 6.76666666666667 "follower" 1 "BLUTI" "adult" "spring" 71 48 5 8 0.625
"21878" "01101788B3" "spring_1605" 210309180804 "Mill2" 3 3 "follower" 2 "BLUTI" "adult" "spring" 71 48 4 6 0.666666666666667
"21879" "01101788B3" "spring_1261" 210303100925 "Mill6" 2 4.96666666666667 "follower" 1 "BLUTI" "adult" "spring" 71 48 3 4 0.75
"21880" "01101788B3" "spring_1281" 210303081911 "Mill6" 2 2.83333333333333 "follower" 2 "BLUTI" "adult" "spring" 71 48 1 2 0.5
"21881" "01101788B3" "spring_1046" 210303153558 "Mill2" 2 4.06666666666667 "follower" 2 "BLUTI" "adult" "spring" 71 48 5 8 0.625
"21882" "01101788B3" "spring_931" 210302121249 "Mill6" 2 3.45 "leader" 1 "BLUTI" "adult" "spring" 71 48 1 2 0.5
"21883" "01101788B3" "spring_903" 210302171917 "Mill6" 2 0.9 "leader" 2 "BLUTI" "adult" "spring" 71 48 1 1 1
"21884" "01101788B3" "spring_132" 210223163947 "Mill6" 1 2.05 "leader" 2 "BLUTI" "adult" "spring" 71 48 2 3 0.666666666666667
"21886" "01101788B3" "spring_1322" 210304100122 "Mill2" 2 2.71666666666667 "follower" 2 "BLUTI" "adult" "spring" 71 48 1 2 0.5
"21887" "01101788B3" "spring_1844" 210310172330 "Mill2" 3 0.3 "leader" 1 "BLUTI" "adult" "spring" 71 48 2 2 1
"21888" "01101788B3" "spring_1103" 210303153033 "Mill2" 2 4.66666666666667 "follower" 1 "BLUTI" "adult" "spring" 71 48 5 8 0.625
"21889" "01101788B3" "spring_1943" 210310141951 "Mill2" 3 1.58333333333333 "follower" 1 "BLUTI" "adult" "spring" 71 48 4 5 0.8
"21892" "01101788B3" "spring_1086" 210303165209 "Mill2" 2 10.1666666666667 "follower" 2 "BLUTI" "adult" "spring" 71 48 12 22 0.545454545454545
"21893" "01101788B3" "spring_138" 210223173109 "Mill6" 1 0.516666666666667 "follower" 1 "BLUTI" "adult" "spring" 71 48 1 3 0.333333333333333
"21894" "01101788B3" "spring_914" 210302162837 "Mill6" 2 2.91666666666667 "leader" 1 "BLUTI" "adult" "spring" 71 48 2 2 1
"21895" "01101788B3" "spring_1826" 210310160256 "Mill2" 3 2.78333333333333 "follower" 3 "BLUTI" "adult" "spring" 71 48 5 5 1
"21896" "01101788B3" "spring_905" 210302162701 "Mill6" 2 0.05 "leader" 1 "BLUTI" "adult" "spring" 71 48 1 1 1
"21897" "01101788B3" "spring_471" 210224110756 "Mill6" 1 2.25 "follower" 1 "BLUTI" "adult" "spring" 71 48 2 4 0.5
"21898" "01101788B3" "spring_1868" 210310174238 "Mill2" 3 7.63333333333333 "follower" 6 "BLUTI" "adult" "spring" 71 48 6 10 0.6
"21899" "01101788B3" "spring_2187" 210311114000 "Mill2" 3 3.46666666666667 "follower" 2 "BLUTI" "adult" "spring" 71 48 3 8 0.375
"21900" "01101788B3" "spring_1264" 210303090528 "Mill6" 2 5.05 "leader" 1 "BLUTI" "adult" "spring" 71 48 4 7 0.571428571428571
"21901" "01101788B3" "spring_1233" 210303132112 "Mill6" 2 6.95 "follower" 1 "BLUTI" "adult" "spring" 71 48 3 6 0.5
"21902" "011017893B" "spring_2134" 210310115445 "Mill6" 3 5.81666666666667 "follower" 1 "BLUTI" "adult" "spring" 62 667 2 4 0.5
"21904" "011017893B" "spring_1913" 210310155321 "Mill2" 3 7.38333333333333 "follower" 1 "BLUTI" "adult" "spring" 62 667 9 16 0.5625
"21905" "011017893B" "spring_1461" 210304095714 "Mill6" 2 2.51666666666667 "leader" 1 "BLUTI" "adult" "spring" 62 667 3 4 0.75
"21906" "011017893B" "spring_904" 210302112611 "Mill6" 2 4.21666666666667 "follower" 1 "BLUTI" "adult" "spring" 62 667 3 4 0.75
"21908" "011017893B" "spring_1443" 210304085754 "Mill6" 2 1.63333333333333 "leader" 1 "BLUTI" "adult" "spring" 62 667 1 3 0.333333333333333
"21909" "011017893B" "spring_1250" 210303080207 "Mill6" 2 2.83333333333333 "follower" 2 "BLUTI" "adult" "spring" 62 667 2 2 1
"21911" "011017893B" "spring_938" 210302151139 "Mill6" 2 3.65 "follower" 1 "BLUTI" "adult" "spring" 62 667 2 4 0.5
"21912" "011017893B" "spring_1242" 210303093501 "Mill6" 2 2.68333333333333 "leader" 2 "BLUTI" "adult" "spring" 62 667 1 5 0.2
"21913" "011017893B" "spring_1049" 210303151115 "Mill2" 2 0.0166666666666667 "leader" 1 "BLUTI" "adult" "spring" 62 667 1 1 1
"21914" "011017893B" "spring_1791" 210310153625 "Mill2" 3 1.26666666666667 "follower" 2 "BLUTI" "adult" "spring" 62 667 2 4 0.5
"21915" "011017893B" "spring_911" 210302111208 "Mill6" 2 0.25 "follower" 1 "BLUTI" "adult" "spring" 62 667 1 2 0.5
"21916" "011017893B" "spring_2382" 210311085619 "Mill6" 3 1.43333333333333 "follower" 1 "BLUTI" "adult" "spring" 62 667 1 2 0.5
"21917" "011017893B" "spring_992" 210303145259 "Mill2" 2 2.86666666666667 "follower" 1 "BLUTI" "adult" "spring" 62 667 6 9 0.666666666666667
"21918" "011017893B" "spring_1479" 210304103556 "Mill6" 2 2.61666666666667 "follower" 1 "BLUTI" "adult" "spring" 62 667 1 4 0.25
"21919" "011017893B" "spring_930" 210302115528 "Mill6" 2 2.03333333333333 "follower" 2 "BLUTI" "adult" "spring" 62 667 2 2 1
"21920" "011017893B" "spring_1264" 210303090736 "Mill6" 2 5.05 "follower" 1 "BLUTI" "adult" "spring" 62 667 4 7 0.571428571428571
"21922" "011017893B" "spring_914" 210302162856 "Mill6" 2 2.91666666666667 "follower" 2 "BLUTI" "adult" "spring" 62 667 2 2 1
"21923" "011017893B" "spring_1450" 210304105217 "Mill6" 2 3.18333333333333 "leader" 3 "BLUTI" "adult" "spring" 62 667 2 3 0.666666666666667
"21925" "011017893B" "spring_2367" 210311085731 "Mill6" 3 2.46666666666667 "leader" 3 "BLUTI" "adult" "spring" 62 667 1 2 0.5
"21926" "011017893B" "spring_2357" 210311074700 "Mill6" 3 0 "leader" 1 "BLUTI" "adult" "spring" 62 667 1 1 1
"21927" "011017893B" "spring_1476" 210304085647 "Mill6" 2 0.0166666666666667 "leader" 1 "BLUTI" "adult" "spring" 62 667 1 1 1
"21928" "011017893B" "spring_2371" 210311082904 "Mill6" 3 2.3 "follower" 1 "BLUTI" "adult" "spring" 62 667 2 5 0.4
"21930" "011017893B" "spring_925" 210302150901 "Mill6" 2 1.18333333333333 "follower" 1 "BLUTI" "adult" "spring" 62 667 1 2 0.5
"21931" "011017893B" "spring_1235" 210303080613 "Mill6" 2 0.766666666666667 "leader" 2 "BLUTI" "adult" "spring" 62 667 1 1 1
"21932" "011017893B" "spring_1241" 210303130450 "Mill6" 2 1.21666666666667 "follower" 1 "BLUTI" "adult" "spring" 62 667 1 4 0.25
"21933" "011017893B" "spring_1824" 210310153042 "Mill2" 3 5.95 "follower" 2 "BLUTI" "adult" "spring" 62 667 4 7 0.571428571428571
"21934" "011017893B" "spring_917" 210302134027 "Mill6" 2 0.516666666666667 "leader" 1 "BLUTI" "adult" "spring" 62 667 1 3 0.333333333333333
"21935" "011017893B" "spring_1871" 210310172750 "Mill2" 3 3.93333333333333 "follower" 1 "BLUTI" "adult" "spring" 62 667 3 7 0.428571428571429
"21936" "011017893B" "spring_1106" 210303163602 "Mill2" 2 3.68333333333333 "follower" 1 "BLUTI" "adult" "spring" 62 667 4 11 0.363636363636364
"21937" "011017893B" "spring_2069" 210310085744 "Mill6" 3 3.48333333333333 "follower" 2 "BLUTI" "adult" "spring" 62 667 1 2 0.5
"21938" "011017893B" "spring_1061" 210303151500 "Mill2" 2 2.73333333333333 "follower" 1 "BLUTI" "adult" "spring" 62 667 2 5 0.4
"21940" "011017893B" "spring_1275" 210303133652 "Mill6" 2 9.03333333333333 "follower" 1 "BLUTI" "adult" "spring" 62 667 3 7 0.428571428571429
"21942" "011017893B" "spring_1221" 210303105509 "Mill6" 2 2.4 "leader" 2 "BLUTI" "adult" "spring" 62 667 1 2 0.5
"21943" "011017893B" "spring_1263" 210303123923 "Mill6" 2 1.91666666666667 "follower" 1 "BLUTI" "adult" "spring" 62 667 2 3 0.666666666666667
"21944" "011017893B" "spring_2113" 210310112735 "Mill6" 3 3.03333333333333 "leader" 1 "BLUTI" "adult" "spring" 62 667 2 3 0.666666666666667
"21945" "011017893B" "spring_918" 210302163614 "Mill6" 2 0.0166666666666667 "leader" 1 "BLUTI" "adult" "spring" 62 667 1 1 1
"21946" "011017893B" "spring_2377" 210311102825 "Mill6" 3 2.3 "leader" 1 "BLUTI" "adult" "spring" 62 667 3 6 0.5
"21947" "011017893B" "spring_2085" 210310090000 "Mill6" 3 4.45 "leader" 3 "BLUTI" "adult" "spring" 62 667 2 2 1
"21949" "011017893B" "spring_1708" 210309132634 "Mill6" 3 2.68333333333333 "follower" 1 "BLUTI" "adult" "spring" 62 667 4 6 0.666666666666667
"21950" "011017893B" "spring_1086" 210303164639 "Mill2" 2 10.1666666666667 "follower" 2 "BLUTI" "adult" "spring" 62 667 12 22 0.545454545454545
"21951" "011017893B" "spring_140" 210223153753 "Mill6" 1 1.18333333333333 "follower" 1 "BLUTI" "adult" "spring" 62 667 2 4 0.5
"21952" "011017893B" "spring_2114" 210310113246 "Mill6" 3 3.06666666666667 "follower" 1 "BLUTI" "adult" "spring" 62 667 2 3 0.666666666666667
"21953" "011017893B" "spring_1248" 210303083900 "Mill6" 2 0.0333333333333333 "leader" 1 "BLUTI" "adult" "spring" 62 667 1 1 1
"21954" "011017893B" "spring_908" 210302133609 "Mill6" 2 4.41666666666667 "follower" 1 "BLUTI" "adult" "spring" 62 667 1 2 0.5
"21955" "011017893B" "spring_1265" 210303080712 "Mill6" 2 2.1 "leader" 1 "BLUTI" "adult" "spring" 62 667 2 4 0.5
"21956" "011017893B" "spring_1243" 210303105312 "Mill6" 2 0.133333333333333 "follower" 1 "BLUTI" "adult" "spring" 62 667 1 2 0.5
"21959" "011017893B" "spring_132" 210223164145 "Mill6" 1 2.05 "follower" 1 "BLUTI" "adult" "spring" 62 667 2 3 0.666666666666667
"21960" "011017893B" "spring_1462" 210304092334 "Mill6" 2 2.78333333333333 "follower" 1 "BLUTI" "adult" "spring" 62 667 2 4 0.5
"21961" "011017893B" "spring_1089" 210303163904 "Mill2" 2 2.15 "follower" 1 "BLUTI" "adult" "spring" 62 667 4 7 0.571428571428571
"21962" "011017893B" "spring_2067" 210310080709 "Mill6" 3 0.983333333333333 "follower" 2 "BLUTI" "adult" "spring" 62 667 1 2 0.5
"21963" "01101789A9" "spring_2242" 210311113614 "Mill2" 3 1.95 "follower" 1 "GRETI" "adult" "spring" 46 12 2 6 0.333333333333333
"21964" "01101789A9" "spring_2206" 210311083102 "Mill2" 3 6.13333333333333 "follower" 1 "GRETI" "adult" "spring" 46 12 5 10 0.5
"21965" "01101789A9" "spring_1823" 210310162210 "Mill2" 3 0.566666666666667 "follower" 1 "GRETI" "adult" "spring" 46 12 3 4 0.75
"21966" "01101789A9" "spring_2240" 210311103524 "Mill2" 3 6.68333333333333 "follower" 1 "GRETI" "adult" "spring" 46 12 11 16 0.6875
"21968" "01101789A9" "spring_2269" 210311113731 "Mill2" 3 1.33333333333333 "leader" 1 "GRETI" "adult" "spring" 46 12 3 5 0.6
