"","PIT","degree","Date.Time","Antenna","location","week","group","visit.duration","leader.follower","species","age_in_2020","season","betweenness","group.size","n_species","flock_size","species_prop"
"25150","0700EDCC8C",72,210224105628,"A","Mill2",1,253,1.76666666666667,"follower","GRETI","juvenile","spring",20,3,6,9,0.666666666666667
"25151","0700EDCC8C",72,210304075819,"M","Mill2",2,1340,2.8,"follower","GRETI","juvenile","spring",20,4,7,15,0.466666666666667
"25152","0700EDCC8C",72,210310114719,"M","Mill2",3,1792,6.85,"follower","GRETI","juvenile","spring",20,13,10,21,0.476190476190476
"25153","0700EDCC8C",72,210303172305,"M","Mill2",2,1098,0.116666666666667,"leader","GRETI","juvenile","spring",20,1,6,13,0.461538461538462
"25154","0700EDCC8C",72,210311093021,"M","Mill2",3,2264,1.76666666666667,"leader","GRETI","juvenile","spring",20,4,3,5,0.6
"25155","0700EDCC8C",72,210309153953,"M","Mill2",3,1589,8.85,"follower","GRETI","juvenile","spring",20,13,7,17,0.411764705882353
"25156","0700EDCC8C",72,210303172340,"M","Mill2",2,1016,5.06666666666667,"leader","GRETI","juvenile","spring",20,12,12,18,0.666666666666667
"25157","0700EDCC8C",72,210311095031,"A","Mill2",3,2215,4.06666666666667,"follower","GRETI","juvenile","spring",20,7,6,11,0.545454545454545
"25158","0700EDCC8C",72,210223164648,"A","Mill2",1,60,0.616666666666667,"follower","GRETI","juvenile","spring",20,2,4,8,0.5
"25159","0700EDCC8C",72,210311085122,"M","Mill2",3,2259,8.78333333333333,"follower","GRETI","juvenile","spring",20,12,9,24,0.375
"25160","0700EDCC8C",72,210309162548,"M","Mill2",3,1595,2.41666666666667,"follower","GRETI","juvenile","spring",20,5,3,10,0.3
"25161","0700EDCC8C",72,210302164519,"A","Mill2",2,769,2.35,"follower","GRETI","juvenile","spring",20,3,4,8,0.5
"25162","0700EDCC8C",72,210310103608,"M","Mill2",3,1777,4.51666666666667,"follower","GRETI","juvenile","spring",20,12,7,14,0.5
"25163","0700EDCC8C",72,210303145740,"M","Mill2",2,1088,2.73333333333333,"follower","GRETI","juvenile","spring",20,5,12,20,0.6
"25164","0700EDCC8C",72,210225092550,"A","Mill2",1,550,2.31666666666667,"follower","GRETI","juvenile","spring",20,2,3,8,0.375
"25165","0700EDCC8C",72,210310150512,"M","Mill2",3,1917,4.01666666666667,"follower","GRETI","juvenile","spring",20,8,25,44,0.568181818181818
"25166","0700EDCC8C",72,210310163512,"M","Mill2",3,1936,4,"follower","GRETI","juvenile","spring",20,10,6,17,0.352941176470588
"25167","0700EDCC8C",72,210224130156,"M","Mill2",1,222,1.36666666666667,"follower","GRETI","juvenile","spring",20,3,5,8,0.625
"25168","0700EDCC8C",72,210224141027,"A","Mill2",1,256,1.41666666666667,"leader","GRETI","juvenile","spring",20,2,6,12,0.5
"25169","0700EDCC8C",72,210225130839,"A","Mill2",1,560,1.11666666666667,"leader","GRETI","juvenile","spring",20,1,2,7,0.285714285714286
"25170","0700EDCC8C",72,210304094703,"M","Mill2",2,1356,0.966666666666667,"leader","GRETI","juvenile","spring",20,6,10,13,0.769230769230769
"25171","0700EDCC8C",72,210311104334,"M","Mill2",3,2193,0.783333333333333,"leader","GRETI","juvenile","spring",20,4,9,16,0.5625
"25172","0700EDCC8C",72,210309150934,"M","Mill2",3,1545,4.95,"leader","GRETI","juvenile","spring",20,12,3,17,0.176470588235294
"25173","0700EDCC8C",72,210311101232,"M","Mill2",3,2260,4.06666666666667,"follower","GRETI","juvenile","spring",20,13,9,15,0.6
"25174","0700EDCC8C",72,210310110700,"A","Mill2",3,1801,6.96666666666667,"leader","GRETI","juvenile","spring",20,13,14,23,0.608695652173913
"25175","0700EDCC8C",72,210303100517,"M","Mill2",2,984,7.7,"leader","GRETI","juvenile","spring",20,6,20,31,0.645161290322581
"25176","0700EDCC8C",72,210310135148,"M","Mill2",3,1880,6.4,"follower","GRETI","juvenile","spring",20,12,3,15,0.2
"25177","0700EDCC8C",72,210310110632,"M","Mill2",3,1887,1.26666666666667,"follower","GRETI","juvenile","spring",20,6,6,11,0.545454545454545
"25178","0700EDCC8C",72,210302123040,"M","Mill2",2,763,3.2,"leader","GRETI","juvenile","spring",20,3,5,11,0.454545454545455
"25179","0700EDCC8C",72,210310112041,"M","Mill2",3,1853,4.11666666666667,"follower","GRETI","juvenile","spring",20,3,4,8,0.5
"25180","0700EDCC8C",72,210223170336,"A","Mill2",1,24,2.71666666666667,"follower","GRETI","juvenile","spring",20,4,4,8,0.5
"25181","0700EDCC8C",72,210224173545,"A","Mill2",1,223,6.7,"follower","GRETI","juvenile","spring",20,5,5,8,0.625
"25182","0700EDCC8C",72,210309164019,"M","Mill2",3,1529,3.03333333333333,"follower","GRETI","juvenile","spring",20,4,5,11,0.454545454545455
"25183","0700EDCC8C",72,210311084018,"A","Mill2",3,2212,1.11666666666667,"follower","GRETI","juvenile","spring",20,4,11,17,0.647058823529412
"25184","0700EDCC8C",72,210311075918,"M","Mill2",3,2245,3.03333333333333,"follower","GRETI","juvenile","spring",20,6,6,10,0.6
"25185","0700EDCC8C",72,210224113210,"A","Mill2",1,206,4.45,"follower","GRETI","juvenile","spring",20,5,4,11,0.363636363636364
"25186","0700EDCC8C",72,210303131736,"M","Mill2",2,986,2.86666666666667,"follower","GRETI","juvenile","spring",20,5,7,12,0.583333333333333
"25187","0700EDCC8C",72,210303142835,"M","Mill2",2,995,5.83333333333333,"follower","GRETI","juvenile","spring",20,8,6,13,0.461538461538462
"25188","0700EDCC8C",72,210311101123,"M","Mill2",3,2172,0.483333333333333,"follower","GRETI","juvenile","spring",20,3,21,39,0.538461538461538
"25189","0700EDCC8C",72,210309145410,"M","Mill2",3,1532,5.55,"follower","GRETI","juvenile","spring",20,11,15,25,0.6
"25190","0700EDCC8C",72,210309165447,"M","Mill2",3,1542,3.88333333333333,"follower","GRETI","juvenile","spring",20,10,9,18,0.5
"25191","0700EDCC8C",72,210303142143,"A","Mill2",2,1090,6.98333333333333,"follower","GRETI","juvenile","spring",20,4,10,19,0.526315789473684
"25192","0700EDCC8C",72,210311115545,"M","Mill2",3,2250,0.966666666666667,"leader","GRETI","juvenile","spring",20,4,5,7,0.714285714285714
"25193","0700EDCC8C",72,210303172155,"M","Mill2",2,990,1.13333333333333,"follower","GRETI","juvenile","spring",20,4,9,16,0.5625
"25194","0700EDCC8C",72,210224151600,"A","Mill2",1,249,1.03333333333333,"leader","GRETI","juvenile","spring",20,1,2,6,0.333333333333333
"25195","0700EDCC8C",72,210304090411,"M","Mill2",2,1354,3.33333333333333,"follower","GRETI","juvenile","spring",20,7,7,15,0.466666666666667
"25196","0700EDCC8C",72,210303115907,"M","Mill2",2,1008,2.85,"follower","GRETI","juvenile","spring",20,3,9,18,0.5
"25197","0700EDCC8C",72,210302122913,"M","Mill2",2,796,1.33333333333333,"follower","GRETI","juvenile","spring",20,2,7,17,0.411764705882353
"25198","0700EDCC8C",72,210310171916,"M","Mill2",3,1929,4.26666666666667,"follower","GRETI","juvenile","spring",20,10,12,24,0.5
"25199","0700EDCC8C",72,210302155331,"A","Mill2",2,811,2.08333333333333,"follower","GRETI","juvenile","spring",20,5,7,13,0.538461538461538
"25200","0700EDCC8C",72,210310094418,"M","Mill2",3,1900,5.75,"follower","GRETI","juvenile","spring",20,11,8,16,0.5
"25201","0700EDCC8C",72,210223150856,"A","Mill2",1,36,1.9,"follower","GRETI","juvenile","spring",20,5,11,17,0.647058823529412
"25202","0700EDCC8C",72,210309145414,"M","Mill2",3,1569,4.68333333333333,"leader","GRETI","juvenile","spring",20,5,2,11,0.181818181818182
"25203","0700EDCC8C",72,210309134828,"M","Mill2",3,1592,3.51666666666667,"leader","GRETI","juvenile","spring",20,7,3,8,0.375
"25204","0700EDCC8C",72,210310175655,"M","Mill2",3,1808,4.61666666666667,"follower","GRETI","juvenile","spring",20,7,6,10,0.6
"25205","0700EDCC8C",72,210309165637,"A","Mill2",3,1568,3.36666666666667,"follower","GRETI","juvenile","spring",20,6,4,17,0.235294117647059
"25206","0700EDCC8C",72,210310081158,"M","Mill2",3,1838,4.68333333333333,"follower","GRETI","juvenile","spring",20,8,13,22,0.590909090909091
"25207","0700EDCC8C",72,210311085051,"M","Mill2",3,2175,0.45,"follower","GRETI","juvenile","spring",20,3,4,6,0.666666666666667
"25208","0700EDCC8C",72,210303162625,"M","Mill2",2,1000,6.3,"follower","GRETI","juvenile","spring",20,13,12,24,0.5
"25209","0700EDCCEF",70,210309132442,"M","Mill2",3,1616,2.11666666666667,"leader","BLUTI","adult","spring",68,2,2,9,0.222222222222222
"25210","0700EDCCEF",70,210303180224,"A","Mill2",2,989,2.93333333333333,"follower","BLUTI","adult","spring",68,11,14,31,0.451612903225806
"25211","0700EDCCEF",70,210304080644,"A","Mill2",2,1307,1.2,"follower","BLUTI","adult","spring",68,5,5,13,0.384615384615385
"25212","0700EDCCEF",70,210310132355,"A","Mill2",3,1899,2.01666666666667,"leader","BLUTI","adult","spring",68,3,4,7,0.571428571428571
"25213","0700EDCCEF",70,210310130003,"A","Mill2",3,1776,5.83333333333333,"leader","BLUTI","adult","spring",68,7,6,17,0.352941176470588
"25214","0700EDCCEF",70,210310102300,"A","Mill2",3,1921,3.16666666666667,"leader","BLUTI","adult","spring",68,5,3,8,0.375
"25215","0700EDCCEF",70,210310105932,"A","Mill2",3,1803,4.16666666666667,"follower","BLUTI","adult","spring",68,9,4,17,0.235294117647059
"25216","0700EDCCEF",70,210310143755,"A","Mill2",3,1821,4.06666666666667,"leader","BLUTI","adult","spring",68,7,6,11,0.545454545454545
"25217","0700EDCCEF",70,210310144618,"A","Mill2",3,1843,1.98333333333333,"leader","BLUTI","adult","spring",68,6,4,9,0.444444444444444
"25218","0700EDCCEF",70,210309121529,"A","Mill2",3,1540,10.7666666666667,"leader","BLUTI","adult","spring",68,4,2,9,0.222222222222222
"25219","0700EDCCEF",70,210304075637,"A","Mill2",2,1340,2.8,"leader","BLUTI","adult","spring",68,4,4,15,0.266666666666667
"25220","0700EDCCEF",70,210303171100,"A","Mill2",2,1107,1.6,"leader","BLUTI","adult","spring",68,3,3,12,0.25
"25221","0700EDCCEF",70,210303171721,"A","Mill2",2,1081,3.81666666666667,"follower","BLUTI","adult","spring",68,9,6,38,0.157894736842105
"25222","0700EDCCEF",70,210309173119,"M","Mill2",3,1546,6.98333333333333,"follower","BLUTI","adult","spring",68,11,7,26,0.269230769230769
"25223","0700EDCCEF",70,210310132349,"A","Mill2",3,1773,2.08333333333333,"follower","BLUTI","adult","spring",68,3,2,10,0.2
"25224","0700EDCCEF",70,210303174356,"A","Mill2",2,1105,6.76666666666667,"follower","BLUTI","adult","spring",68,12,8,23,0.347826086956522
"25225","0700EDCCEF",70,210310094253,"M","Mill2",3,1850,9.78333333333333,"follower","BLUTI","adult","spring",68,12,9,14,0.642857142857143
"25226","0700EDCCEF",70,210303155612,"A","Mill2",2,1080,2.48333333333333,"follower","BLUTI","adult","spring",68,6,4,15,0.266666666666667
"25227","0700EDCCEF",70,210303164145,"A","Mill2",2,981,0.866666666666667,"follower","BLUTI","adult","spring",68,7,11,27,0.407407407407407
"25228","0700EDCCEF",70,210310162533,"M","Mill2",3,1781,5.01666666666667,"follower","BLUTI","adult","spring",68,11,8,15,0.533333333333333
"25229","0700EDCCEF",70,210303104816,"A","Mill2",2,1047,6.76666666666667,"follower","BLUTI","adult","spring",68,8,12,28,0.428571428571429
"25230","0700EDCCEF",70,210303152321,"A","Mill2",2,1099,1.15,"follower","BLUTI","adult","spring",68,3,4,24,0.166666666666667
"25231","0700EDCCEF",70,210309170437,"A","Mill2",3,1596,4.08333333333333,"follower","BLUTI","adult","spring",68,12,4,15,0.266666666666667
"25232","0700EDCCEF",70,210303171630,"M","Mill2",2,1101,1.18333333333333,"follower","BLUTI","adult","spring",68,6,2,11,0.181818181818182
"25233","0700EDCCEF",70,210303171015,"A","Mill2",2,1002,2.98333333333333,"follower","BLUTI","adult","spring",68,8,6,12,0.5
"25234","0700EDCCEF",70,210304080638,"A","Mill2",2,1308,3.15,"follower","BLUTI","adult","spring",68,5,4,13,0.307692307692308
"25235","0700EDCCEF",70,210303161045,"M","Mill2",2,1097,4.96666666666667,"follower","BLUTI","adult","spring",68,11,10,28,0.357142857142857
"25236","0700EDCCEF",70,210309143806,"M","Mill2",3,1602,3.58333333333333,"follower","BLUTI","adult","spring",68,6,4,11,0.363636363636364
"25237","0700EDCCEF",70,210310172113,"M","Mill2",3,1929,4.26666666666667,"follower","BLUTI","adult","spring",68,10,6,24,0.25
"25238","0700EDCCEF",70,210310151249,"M","Mill2",3,1891,2.48333333333333,"follower","BLUTI","adult","spring",68,2,2,7,0.285714285714286
"25239","0700EDCCEF",70,210310114741,"M","Mill2",3,1792,6.85,"follower","BLUTI","adult","spring",68,13,8,21,0.380952380952381
"25240","0700EDCCEF",70,210309132146,"M","Mill2",3,1586,1.6,"leader","BLUTI","adult","spring",68,2,3,8,0.375
"25241","0700EDCCEF",70,210302161922,"M","Mill2",2,778,2.3,"follower","BLUTI","adult","spring",68,3,3,12,0.25
"25242","0700EDCCEF",70,210310141215,"M","Mill2",3,1869,2.4,"leader","BLUTI","adult","spring",68,2,1,9,0.111111111111111
"25243","0700EDCCEF",70,210310132702,"M","Mill2",3,1867,4.16666666666667,"follower","BLUTI","adult","spring",68,5,5,12,0.416666666666667
"25244","0700EDCCEF",70,210309150225,"M","Mill2",3,1591,4.6,"follower","BLUTI","adult","spring",68,8,7,16,0.4375
"25245","0700EDCCEF",70,210310102255,"A","Mill2",3,1841,4.43333333333333,"follower","BLUTI","adult","spring",68,9,7,16,0.4375
"25246","0700EDCCEF",70,210311115032,"A","Mill2",3,2265,1.31666666666667,"follower","BLUTI","adult","spring",68,3,2,7,0.285714285714286
"25247","0700EDCCEF",70,210309134047,"A","Mill2",3,1561,6.15,"follower","BLUTI","adult","spring",68,6,3,12,0.25
"25248","0700EDCCEF",70,210310110010,"A","Mill2",3,1848,5.01666666666667,"leader","BLUTI","adult","spring",68,10,7,19,0.368421052631579
"25249","0700EDCCEF",70,210310161308,"M","Mill2",3,1799,2.98333333333333,"follower","BLUTI","adult","spring",68,6,8,17,0.470588235294118
"25250","0700EDCCEF",70,210302162402,"A","Mill2",2,820,2.3,"leader","BLUTI","adult","spring",68,3,4,7,0.571428571428571
"25251","0700EDCCEF",70,210310134331,"A","Mill2",3,1804,7.7,"follower","BLUTI","adult","spring",68,8,6,25,0.24
"25252","0700EDCCEF",70,210303163810,"A","Mill2",2,1089,2.15,"follower","BLUTI","adult","spring",68,7,4,14,0.285714285714286
"25253","0700EDCCEF",70,210303180610,"A","Mill2",2,1006,13.65,"follower","BLUTI","adult","spring",68,16,15,28,0.535714285714286
"25254","0700EDCCEF",70,210310151527,"M","Mill2",3,1895,4.45,"follower","BLUTI","adult","spring",68,7,7,15,0.466666666666667
"25255","0700EDCCEF",70,210304102853,"A","Mill2",2,1335,2.66666666666667,"follower","BLUTI","adult","spring",68,6,2,14,0.142857142857143
"25256","0700EDCCEF",70,210310160758,"M","Mill2",3,1807,4.21666666666667,"follower","BLUTI","adult","spring",68,7,6,12,0.5
"25257","0700EDCCEF",70,210302162322,"M","Mill2",2,795,1.48333333333333,"follower","BLUTI","adult","spring",68,3,8,21,0.380952380952381
"25258","0700EDCCEF",70,210309145800,"M","Mill2",3,1569,4.68333333333333,"follower","BLUTI","adult","spring",68,5,3,11,0.272727272727273
"25259","0700EDCCEF",70,210303161155,"M","Mill2",2,1077,1.21666666666667,"follower","BLUTI","adult","spring",68,5,4,10,0.4
"25260","0700EDCCEF",70,210309165541,"A","Mill2",3,1542,3.88333333333333,"follower","BLUTI","adult","spring",68,10,3,18,0.166666666666667
"25261","0700EDCCEF",70,210309143047,"M","Mill2",3,1572,1.85,"follower","BLUTI","adult","spring",68,5,5,21,0.238095238095238
"25262","0700EDCCEF",70,210310151320,"M","Mill2",3,1906,0.7,"leader","BLUTI","adult","spring",68,2,6,11,0.545454545454545
"25263","0700EDD10B",13,210311073756,"M","Mill3",3,2293,5.23333333333333,"follower","GRETI","juvenile","spring",354,3,7,13,0.538461538461538
"25264","0700EDD10B",13,210224131049,"M","Mill6",1,444,2.21666666666667,"follower","GRETI","juvenile","spring",354,2,3,8,0.375
"25265","0700EDD10B",13,210225072842,"M","Mill6",1,669,6.78333333333333,"follower","GRETI","juvenile","spring",354,3,7,13,0.538461538461538
"25266","0700EDD10B",13,210302110604,"M","Mill6",2,927,2.78333333333333,"leader","GRETI","juvenile","spring",354,1,1,5,0.2
"25267","0700EDD10B",13,210304092312,"M","Mill6",2,1462,2.78333333333333,"follower","GRETI","juvenile","spring",354,4,14,20,0.7
"25268","0700EDD10B",13,210303083517,"M","Mill6",2,1279,3.7,"leader","GRETI","juvenile","spring",354,3,5,9,0.555555555555556
"25269","0700EDD10B",13,210311075715,"M","Mill3",3,2300,0.716666666666667,"leader","GRETI","juvenile","spring",354,1,7,12,0.583333333333333
"25270","0700EDD10B",13,210224171413,"M","Mill6",1,419,0.0833333333333333,"leader","GRETI","juvenile","spring",354,1,4,12,0.333333333333333
"25271","0700EDD10B",13,210225073515,"M","Mill6",1,667,0.783333333333333,"leader","GRETI","juvenile","spring",354,2,6,7,0.857142857142857
"25272","0700EDD10B",13,210311082155,"M","Mill6",3,2368,3.13333333333333,"follower","GRETI","juvenile","spring",354,5,3,10,0.3
"25273","0700EDD10B",13,210303120926,"M","Mill6",2,1268,1.75,"follower","GRETI","juvenile","spring",354,4,5,11,0.454545454545455
"25274","0700EDD10B",13,210304083808,"M","Mill6",2,1472,2.05,"follower","GRETI","juvenile","spring",354,3,5,7,0.714285714285714
"25275","0700EDD10B",13,210303100109,"M","Mill6",2,1228,2.15,"follower","GRETI","juvenile","spring",354,2,2,7,0.285714285714286
"25276","0700EDD10B",13,210302163800,"M","Mill6",2,929,0.85,"leader","GRETI","juvenile","spring",354,3,4,7,0.571428571428571
"25277","0700EDD10F",13,210309135738,"A","Mill1",3,1502,0.816666666666667,"follower","MARTI","adult","spring",118,5,3,13,0.230769230769231
"25278","0700EDD10F",13,210225122940,"A","Mill1",1,489,0.666666666666667,"follower","MARTI","adult","spring",118,2,5,10,0.5
"25279","0700EDD10F",13,210310181508,"A","Mill1",3,1726,5.66666666666667,"follower","MARTI","adult","spring",118,5,4,8,0.5
"25280","0700EDD10F",13,210310112300,"A","Mill1",3,1761,6.6,"leader","MARTI","adult","spring",118,6,3,8,0.375
"25281","0700EDD10F",13,210309123310,"A","Mill1",3,1487,7.35,"follower","MARTI","adult","spring",118,5,7,39,0.179487179487179
"25282","0700EDD10F",13,210302120000,"M","Mill1",2,732,1.48333333333333,"leader","MARTI","adult","spring",118,3,4,11,0.363636363636364
"25283","0700EDD10F",13,210309155440,"A","Mill1",3,1492,0.05,"leader","MARTI","adult","spring",118,1,4,7,0.571428571428571
"25284","0700EDD10F",13,210303125941,"M","Mill1",2,962,1.91666666666667,"follower","MARTI","adult","spring",118,2,3,12,0.25
"25285","0700EDD10F",13,210223151313,"A","Mill1",1,3,3.13333333333333,"follower","MARTI","adult","spring",118,5,4,11,0.363636363636364
"25286","0700EDD10F",13,210310113218,"A","Mill1",3,1718,0.0833333333333333,"leader","MARTI","adult","spring",118,1,4,6,0.666666666666667
"25287","0700EDD10F",13,210310174641,"A","Mill1",3,1744,8.76666666666667,"follower","MARTI","adult","spring",118,2,3,8,0.375
"25288","0700EDD10F",13,210224101739,"A","Mill1",1,159,0.0833333333333333,"leader","MARTI","adult","spring",118,1,3,6,0.5
"25289","0700EDD10F",13,210302111923,"M","Mill1",2,727,3.68333333333333,"follower","MARTI","adult","spring",118,3,4,12,0.333333333333333
"25290","0700EDD10F",13,210224091250,"M","Mill1",1,150,6.15,"leader","MARTI","adult","spring",118,2,5,11,0.454545454545455
"25291","0700EDD10F",13,210224132107,"A","Mill1",1,194,0.0166666666666667,"leader","MARTI","adult","spring",118,1,2,6,0.333333333333333
"25292","0700EDD10F",13,210310094624,"M","Mill1",3,1722,5.95,"leader","MARTI","adult","spring",118,1,2,4,0.5
"25293","0700EDD10F",13,210225125845,"A","Mill1",1,481,1.4,"follower","MARTI","adult","spring",118,2,3,8,0.375
"25294","0700EDD10F",13,210224165047,"A","Mill1",1,186,7.66666666666667,"follower","MARTI","adult","spring",118,4,3,10,0.3
"25295","0700EDD10F",13,210310150723,"A","Mill1",3,1757,3.71666666666667,"follower","MARTI","adult","spring",118,5,2,7,0.285714285714286
"25296","0700EDD10F",13,210303170641,"M","Mill1",2,978,8.66666666666667,"leader","MARTI","adult","spring",118,5,2,10,0.2
"25297","0700EDD10F",13,210303132945,"M","Mill1",2,974,3.81666666666667,"follower","MARTI","adult","spring",118,2,3,14,0.214285714285714
"25298","0700EDD10F",13,210311085105,"A","Mill1",3,2164,0.55,"leader","MARTI","adult","spring",118,1,4,21,0.19047619047619
"25299","0700EDD10F",13,210309180117,"A","Mill1",3,1490,17.3666666666667,"leader","MARTI","adult","spring",118,3,2,10,0.2
"25300","0700EDD10F",13,210224113943,"M","Mill1",1,143,4.21666666666667,"follower","MARTI","adult","spring",118,2,2,14,0.142857142857143
"25301","0700EDD10F",13,210302112651,"M","Mill1",2,708,3.4,"leader","MARTI","adult","spring",118,5,3,13,0.230769230769231
"25302","0700EDD10F",13,210310073656,"A","Mill1",3,1758,3.91666666666667,"leader","MARTI","adult","spring",118,2,3,7,0.428571428571429
"25303","0700EDD10F",13,210302154654,"M","Mill1",2,737,11.1,"follower","MARTI","adult","spring",118,3,4,9,0.444444444444444
"25304","0700EDD10F",13,210302132123,"M","Mill1",2,742,0.1,"leader","MARTI","adult","spring",118,1,2,8,0.25
"25305","0700EDD10F",13,210309175434,"A","Mill1",3,1513,4.36666666666667,"follower","MARTI","adult","spring",118,6,3,14,0.214285714285714
"25306","0700EDD10F",13,210302110218,"M","Mill1",2,747,5.01666666666667,"leader","MARTI","adult","spring",118,4,4,10,0.4
"25307","0700EDD10F",13,210302174420,"A","Mill1",2,704,24.25,"follower","MARTI","adult","spring",118,4,4,9,0.444444444444444
"25308","0700EDD10F",13,210310101148,"M","Mill1",3,1746,3.55,"follower","MARTI","adult","spring",118,4,1,6,0.166666666666667
"25309","0700EDD10F",13,210302115707,"M","Mill1",2,743,2.86666666666667,"leader","MARTI","adult","spring",118,2,1,8,0.125
"25310","0700EDD10F",13,210311071329,"A","Mill1",3,2149,1.33333333333333,"follower","MARTI","adult","spring",118,3,2,5,0.4
"25311","0700EDD10F",13,210310092045,"A","Mill1",3,1730,6.15,"follower","MARTI","adult","spring",118,4,4,7,0.571428571428571
"25312","0700EDD10F",13,210302152017,"M","Mill1",2,750,4.53333333333333,"leader","MARTI","adult","spring",118,3,4,10,0.4
"25313","0700EDD10F",13,210303104340,"M","Mill1",2,960,4.15,"leader","MARTI","adult","spring",118,3,4,10,0.4
"25314","0700EDD10F",13,210302113320,"A","Mill1",2,722,0.666666666666667,"leader","MARTI","adult","spring",118,1,3,9,0.333333333333333
"25315","0700EDD10F",13,210302133715,"M","Mill1",2,741,1.5,"follower","MARTI","adult","spring",118,2,3,8,0.375
"25316","0700EDD10F",13,210223140439,"A","Mill1",1,9,3.33333333333333,"follower","MARTI","adult","spring",118,3,3,7,0.428571428571429
"25317","0700EDD10F",13,210304070915,"M","Mill1",2,1295,0.0166666666666667,"leader","MARTI","adult","spring",118,1,5,9,0.555555555555556
"25318","0700EDD10F",13,210303110448,"M","Mill1",2,948,3.45,"follower","MARTI","adult","spring",118,2,3,10,0.3
"25319","0700EDD10F",13,210302125103,"M","Mill1",2,715,2.3,"leader","MARTI","adult","spring",118,3,5,11,0.454545454545455
"25320","0700EDD10F",13,210303130000,"M","Mill1",2,961,0.416666666666667,"leader","MARTI","adult","spring",118,1,3,16,0.1875
"25321","0700EDD10F",13,210224093058,"A","Mill1",1,179,1.38333333333333,"follower","MARTI","adult","spring",118,2,4,6,0.666666666666667
"25322","0700EDD10F",13,210302113430,"M","Mill1",2,702,3.48333333333333,"leader","MARTI","adult","spring",118,3,3,9,0.333333333333333
"25323","0700EDD10F",13,210302135119,"M","Mill1",2,730,0.0166666666666667,"leader","MARTI","adult","spring",118,1,4,9,0.444444444444444
"25324","0700EDD10F",13,210225071653,"A","Mill1",1,480,12.7333333333333,"leader","MARTI","adult","spring",118,6,3,11,0.272727272727273
"25325","0700EDD10F",13,210224090938,"A","Mill1",1,149,2.86666666666667,"follower","MARTI","adult","spring",118,4,4,11,0.363636363636364
"25326","0700EDD10F",13,210310171724,"A","Mill1",3,1724,4.91666666666667,"follower","MARTI","adult","spring",118,3,5,8,0.625
"25327","0700EDD10F",13,210310120059,"A","Mill1",3,1727,2.36666666666667,"follower","MARTI","adult","spring",118,3,3,7,0.428571428571429
"25328","0700EDD10F",13,210224135958,"A","Mill1",1,176,0.0166666666666667,"leader","MARTI","adult","spring",118,1,2,7,0.285714285714286
"25329","0700EDD10F",13,210309140110,"A","Mill1",3,1523,0.416666666666667,"leader","MARTI","adult","spring",118,1,3,7,0.428571428571429
"25330","0700EDD10F",13,210303152427,"A","Mill1",2,946,17.2666666666667,"follower","MARTI","adult","spring",118,7,3,13,0.230769230769231
"25331","0700EDD10F",13,210302142853,"M","Mill1",2,726,0.4,"leader","MARTI","adult","spring",118,2,5,7,0.714285714285714
"25332","0700EDD10F",13,210302144103,"M","Mill1",2,707,6.96666666666667,"leader","MARTI","adult","spring",118,3,2,11,0.181818181818182
"25333","0700EDD10F",13,210224095333,"A","Mill1",1,181,1.75,"follower","MARTI","adult","spring",118,2,2,5,0.4
"25334","0700EDD10F",13,210224095911,"M","Mill1",1,173,0.05,"leader","MARTI","adult","spring",118,1,2,5,0.4
"25335","0700EDD10F",13,210303093836,"M","Mill1",2,971,11.3166666666667,"follower","MARTI","adult","spring",118,3,2,9,0.222222222222222
"25336","0700EDD10F",13,210224140000,"A","Mill1",1,162,7.31666666666667,"leader","MARTI","adult","spring",118,3,2,9,0.222222222222222
"25337","0700EDD10F",13,210309132850,"A","Mill1",3,1509,3.41666666666667,"follower","MARTI","adult","spring",118,4,4,17,0.235294117647059
"25338","0700EDD10F",13,210224130923,"M","Mill1",1,177,3.96666666666667,"leader","MARTI","adult","spring",118,5,3,13,0.230769230769231
"25339","0700EDD10F",13,210224174959,"A","Mill1",1,163,10.0166666666667,"follower","MARTI","adult","spring",118,6,3,17,0.176470588235294
"25340","0700EDD10F",13,210310112232,"A","Mill1",3,1756,1.65,"follower","MARTI","adult","spring",118,3,4,9,0.444444444444444
"25341","0700EDD10F",13,210224105724,"M","Mill1",1,148,1.61666666666667,"follower","MARTI","adult","spring",118,2,3,8,0.375
"25342","0700EDD10F",13,210309121551,"M","Mill1",3,1514,2,"follower","MARTI","adult","spring",118,5,5,23,0.217391304347826
"25343","0700EDD10F",13,210302150242,"A","Mill1",2,718,3.93333333333333,"follower","MARTI","adult","spring",118,4,2,13,0.153846153846154
"25344","0700EDD10F",13,210302115240,"M","Mill1",2,745,2.15,"leader","MARTI","adult","spring",118,3,4,9,0.444444444444444
"25345","0700EDD10F",13,210224152803,"A","Mill1",1,151,1.21666666666667,"leader","MARTI","adult","spring",118,1,5,11,0.454545454545455
"25346","0700EDD10F",13,210310140229,"A","Mill1",3,1728,7.31666666666667,"leader","MARTI","adult","spring",118,5,1,6,0.166666666666667
"25347","0700EDD10F",13,210304071155,"A","Mill1",2,1300,0.35,"leader","MARTI","adult","spring",118,1,2,5,0.4
"25348","0700EDD10F",13,210303105416,"M","Mill1",2,942,2,"follower","MARTI","adult","spring",118,3,3,11,0.272727272727273
"25349","0700EDD10F",13,210309153132,"A","Mill1",3,1522,4.43333333333333,"follower","MARTI","adult","spring",118,2,3,11,0.272727272727273
